MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,MP_Mode,Length,Width,Draft,Cargo,TransceiverClass,VesselID
353327000,2025-08-11T16:34:35,18.257762737606082,-64.97747395431912,0,0,-1.8354776881071853,GRAPETREE BAY,IMO8133968,HO8940,31,1,27,8,3.4,52,A,3
565516000,2025-08-11T16:34:35,18.244424347409037,-64.97847792578781,0,0,2.2468469526524646,KAZAK,IMO9739549,9V2928,80,1,119,20,7.3,80,A,4
375605000,2025-08-11T16:34:35,18.25614251756304,-64.98140997209202,0,0,-1.9477165801286493,DENI,IMO9844382,J8B6015,52,1,28,11,4.7,52,A,1
564702000,2025-08-11T16:34:35,18.233130089386737,-64.98245637519707,0,0,2.077300443120751,EPIC CURACAO,IMO9698288,9V2515,80,1,95,15,5.5,80,A,2
353327000,2025-08-11T16:34:35,18.25775482467595,-64.97747624077425,0,0,-1.836068613266574,GRAPETREE BAY,IMO8133968,HO8940,31,1,27,8,3.4,52,A,3
565516000,2025-08-11T16:34:35,18.244424385161714,-64.97847790698114,0,0,2.2467412038136074,KAZAK,IMO9739549,9V2928,80,1,119,20,7.3,80,A,4
375605000,2025-08-11T16:34:36,18.25613111468933,-64.98141477246793,0,0,-1.9473858520055496,DENI,IMO9844382,J8B6015,52,1,28,11,4.7,52,A,1
564702000,2025-08-11T16:34:36,18.233140717855875,-64.98246280132683,0,0,2.0768042697583016,EPIC CURACAO,IMO9698288,9V2515,80,1,95,15,5.5,80,A,2
353327000,2025-08-11T16:34:36,18.257742993658788,-64.97747957606241,0,0,-1.8366593373745492,GRAPETREE BAY,IMO8133968,HO8940,31,1,27,8,3.4,52,A,3
565516000,2025-08-11T16:34:36,18.24442435965743,-64.9784780370839,0,0,2.246883466346904,KAZAK,IMO9739549,9V2928,80,1,119,20,7.3,80,A,4
375605000,2025-08-11T16:34:37,18.25612350277522,-64.98141799361025,0,0,-1.9473980068456,DENI,IMO9844382,J8B6015,52,1,28,11,4.7,52,A,1
564702000,2025-08-11T16:34:37,18.233147837465935,-64.98246702333371,0,0,2.0761459947416916,EPIC CURACAO,IMO9698288,9V2515,80,1,95,15,5.5,80,A,2
353327000,2025-08-11T16:34:37,18.257735157611247,-64.97748166610452,0,0,-1.8373711763359857,GRAPETREE BAY,IMO8133968,HO8940,31,1,27,8,3.4,52,A,3
565516000,2025-08-11T16:34:37,18.244424326375412,-64.9784781442266,0,0,2.247039650334776,KAZAK,IMO9739549,9V2928,80,1,119,20,7.3,80,A,4
375605000,2025-08-11T16:34:37,18.256112176432847,-64.98142257647406,0,0,-1.947700973059215,DENI,IMO9844382,J8B6015,52,1,28,11,4.7,52,A,1
564702000,2025-08-11T16:34:37,18.23315858402585,-64.98247319819102,0,0,2.075957455986269,EPIC CURACAO,IMO9698288,9V2515,80,1,95,15,5.5,80,A,2
353327000,2025-08-11T16:34:37,18.257723290895875,-64.97748506763213,0,0,-1.8377108307382768,GRAPETREE BAY,IMO8133968,HO8940,31,1,27,8,3.4,52,A,3
565516000,2025-08-11T16:34:37,18.244424354159257,-64.97847810625036,0,0,2.2469234066955375,KAZAK,IMO9739549,9V2928,80,1,119,20,7.3,80,A,4
375605000,2025-08-11T16:34:38,18.25610453146429,-64.98142577610622,0,0,-1.9486099032155164,DENI,IMO9844382,J8B6015,52,1,28,11,4.7,52,A,1
564702000,2025-08-11T16:34:38,18.233165705381023,-64.98247738907591,0,0,2.0761977492479717,EPIC CURACAO,IMO9698288,9V2515,80,1,95,15,5.5,80,A,2
353327000,2025-08-11T16:34:38,18.2577154209497,-64.9774872556004,0,0,-1.8374497251382358,GRAPETREE BAY,IMO8133968,HO8940,31,1,27,8,3.4,52,A,3
565516000,2025-08-11T16:34:38,18.244424386364727,-64.97847802369111,0,0,2.2467170176122484,KAZAK,IMO9739549,9V2928,80,1,119,20,7.3,80,A,4
375605000,2025-08-11T16:34:38,18.25609316718879,-64.98143038486894,0,0,-1.949096014441518,DENI,IMO9844382,J8B6015,52,1,28,11,4.7,52,A,1
564702000,2025-08-11T16:34:38,18.233176341550728,-64.98248372789938,0,0,2.076645865284794,EPIC CURACAO,IMO9698288,9V2515,80,1,95,15,5.5,80,A,2
353327000,2025-08-11T16:34:38,18.257703630601355,-64.97749054814928,0,0,-1.8369274800131303,GRAPETREE BAY,IMO8133968,HO8940,31,1,27,8,3.4,52,A,3
565516000,2025-08-11T16:34:38,18.24442435291887,-64.9784780469335,0,0,2.2467843569716988,KAZAK,IMO9739549,9V2928,80,1,119,20,7.3,80,A,4
375605000,2025-08-11T16:34:39,18.25608560253229,-64.98143343113975,0,0,-1.9493814478365263,DENI,IMO9844382,J8B6015,52,1,28,11,4.7,52,A,1
564702000,2025-08-11T16:34:39,18.2331834849047,-64.98248781076938,0,0,2.0773888324234497,EPIC CURACAO,IMO9698288,9V2515,80,1,95,15,5.5,80,A,2
353327000,2025-08-11T16:34:39,18.257695717071922,-64.97749291844107,0,0,-1.836173139013884,GRAPETREE BAY,IMO8133968,HO8940,31,1,27,8,3.4,52,A,3
565516000,2025-08-11T16:34:39,18.244424316327088,-64.97847809931334,0,0,2.2468920068422484,KAZAK,IMO9739549,9V2928,80,1,119,20,7.3,80,A,4
375605000,2025-08-11T16:34:40,18.256074154468138,-64.98143824142866,0,0,-1.9493153536275707,DENI,IMO9844382,J8B6015,52,1,28,11,4.7,52,A,1
564702000,2025-08-11T16:34:40,18.233194224753735,-64.98249388145614,0,0,2.0776572333442958,EPIC CURACAO,IMO9698288,9V2515,80,1,95,15,5.5,80,A,2
353327000,2025-08-11T16:34:40,18.257683941490534,-64.97749624197088,0,0,-1.8356683630519868,GRAPETREE BAY,IMO8133968,HO8940,31,1,27,8,3.4,52,A,3
565516000,2025-08-11T16:34:40,18.244424345618416,-64.97847803727532,0,0,2.2467483175755225,KAZAK,IMO9739549,9V2928,80,1,119,20,7.3,80,A,4
